"V1" "V2"
"" "E6_adn[c]_h2o[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E191_26dap__M[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E325_glu__L[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E106_eig3p[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E108_2cpr5p[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E234_phpyr[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E255_4ppcys[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E261_pphn[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E191_26dap__M[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E325_glu__L[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E106_eig3p[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E108_2cpr5p[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E234_phpyr[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E255_4ppcys[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E261_pphn[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E94_adn[c]_h2o[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "L-Cysteine" "x(463)"
"" "L-Cysteine" "L-Histidine"
"" "L-Cysteine" "E322_gua[e]_complex"
"" "L-Cysteine" "Thymidine C10H14N2O5"
"" "E9_chor[c]_complex" "E74_chor[c]_complex"
"" "E9_chor[c]_complex" "E308_f6p[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E191_26dap__M[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E325_glu__L[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E106_eig3p[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E108_2cpr5p[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E234_phpyr[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E255_4ppcys[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E261_pphn[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E104_al26da[c]_h2o[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "LL-2,6-Diaminoheptanedioate" "Meso-2,6-Diaminoheptanedioate"
