"V1" "V2"
"" "E468_amet[c]_complex" "E150_amet[c]_o2[c]_complex"
"" "E91_h2o[c]_complex" "E471_h2o[c]_complex"
"" "E93_h2o[c]_complex" "E469_h2o[c]_complex"
"" "E516_h[c]_nadph[c]_complex" "E440_atp[c]_complex"
"" "E516_h[c]_nadph[c]_complex" "E29_atp[c]_complex"
"" "E516_h[c]_nadph[c]_complex" "E223_atp[c]_complex"
"" "E119_accoa[c]_complex" "E183_hcys__L[c]_complex"
"" "E_474" "E119_accoa[c]_complex"
"" "E98_atp[c]_complex" "E477_atp[c]_complex"
"" "E97_atp[c]_complex" "E478_atp[c]_complex"
"" "E_99" "E_480"
"" "E_99" "E_481"
"" "E_480" "E_481"
"" "E485_succ[c]_complex" "E325_fadh2[m]_complex"
"" "E_515" "E517_atp[c]_complex"
"" "E_329" "E_347"
"" "E_57" "E_347"
"" "E_326" "E_347"
"" "E_327" "E_347"
"" "E_330" "E_347"
"" "E_331" "E_347"
"" "E_332" "E_347"
"" "E_335" "E_347"
"" "E_336" "E_347"
"" "E_338" "E_347"
"" "E_339" "E_347"
"" "E_340" "E_347"
"" "E_344" "E_347"
"" "E_345" "E_347"
"" "E_347" "E_391"
"" "E214_acald[m]_h2o[m]_complex" "E41_icit[m]_complex"
"" "E214_acald[m]_h2o[m]_complex" "E74_atp[m]_complex"
"" "E214_acald[m]_h2o[m]_complex" "E407_atp[m]_complex"
"" "E214_acald[m]_h2o[m]_complex" "E412_atp[m]_complex"
"" "E2_h2o[c]_complex" "E42_h2o[c]_complex"
"" "E2_h2o[c]_complex" "E441_glu__L[c]_complex"
"" "E2_h2o[c]_complex" "E73_nad[c]_complex"
"" "E2_h2o[c]_complex" "E408_nad[c]_complex"
"" "E2_h2o[c]_complex" "E414_nad[c]_complex"
"" "E2_h2o[c]_complex" "E271_rib__D[c]_complex"
"" "E42_h2o[c]_complex" "E441_glu__L[c]_complex"
"" "E42_h2o[c]_complex" "E73_nad[c]_complex"
"" "E42_h2o[c]_complex" "E408_nad[c]_complex"
"" "E42_h2o[c]_complex" "E414_nad[c]_complex"
"" "E42_h2o[c]_complex" "E271_rib__D[c]_complex"
"" "E3_adp[m]_h[c]_complex" "E47_adp[m]_h[c]_complex"
"" "E51_adp[c]_atp[m]_complex" "E299_adp[c]_atp[m]_complex"
"" "E51_adp[c]_atp[m]_complex" "E303_adp[c]_atp[m]_complex"
"" "E51_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex"
"" "E51_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_stcoa[c]_complex"
"" "E51_adp[c]_atp[m]_complex" "E355_glu__L[c]_complex"
